species	family	node	filtered_hits	short
L.africana_C	Mir-384	Eutheria	1	L.africana_C
L.africana_C	Mir-423	Eutheria	1	L.africana_C
L.africana_C	Mir-425	Gnathostomata	1	L.africana_C
L.africana_C	Mir-430	Vertebrata	10	L.africana_C
L.africana_C	Mir-431	Eutheria	1	L.africana_C
L.africana_C	Mir-433	Eutheria	1	L.africana_C
L.africana_C	Mir-448	Eutheria	1	L.africana_C
L.africana_C	Mir-450	Eutheria	3	L.africana_C
L.africana_C	Mir-451	Vertebrata	1	L.africana_C
L.africana_C	Mir-452	Eutheria	1	L.africana_C
L.africana_C	Mir-455	Vertebrata	1	L.africana_C
L.africana_C	Mir-459	Vertebrata	1	L.africana_C
L.africana_C	Mir-486	Eutheria	1	L.africana_C
L.africana_C	Mir-488	Eutheria	1	L.africana_C
L.africana_C	Mir-489	Osteichthyes	1	L.africana_C
L.africana_C	Mir-490	Amniota	1	L.africana_C
L.africana_C	Mir-499	Vertebrata	1	L.africana_C
L.africana_C	Mir-505	Eutheria	1	L.africana_C
L.africana_C	Mir-506	Eutheria	11	L.africana_C
L.africana_C	Mir-541	Eutheria	1	L.africana_C
L.africana_C	Mir-542	Eutheria	1	L.africana_C
L.africana_C	Mir-544	Eutheria	1	L.africana_C
L.africana_C	Mir-551	Vertebrata	2	L.africana_C
L.africana_C	Mir-582	Eutheria	1	L.africana_C
L.africana_C	Mir-592	Eutheria	1	L.africana_C
L.africana_C	Mir-599	Sarcopterygii	1	L.africana_C
L.africana_C	Mir-615	Eutheria	1	L.africana_C
L.africana_C	Mir-652	Eutheria	1	L.africana_C
L.africana_C	Mir-6529	Eutheria	1	L.africana_C
L.africana_C	Mir-670	Eutheria	1	L.africana_C
L.africana_C	Mir-671	Theria	1	L.africana_C
L.africana_C	Mir-675	Theria	1	L.africana_C
L.africana_C	Mir-676	Eutheria	1	L.africana_C
L.africana_C	Mir-7	Bilateria	3	L.africana_C
L.africana_C	Mir-744	Eutheria	1	L.africana_C
L.africana_C	Mir-760	Eutheria	1	L.africana_C
L.africana_C	Mir-769	Eutheria	3	L.africana_C
L.africana_C	Mir-8	Bilateria	5	L.africana_C
L.africana_C	Mir-873	Mammalia	1	L.africana_C
L.africana_C	Mir-874	Eutheria	1	L.africana_C
L.africana_C	Mir-875	Vertebrata	1	L.africana_C
L.africana_C	Mir-877	Eutheria	1	L.africana_C
L.africana_C	Mir-885	Eutheria	1	L.africana_C
L.africana_C	Mir-9	Bilateria	3	L.africana_C
L.africana_C	Mir-92	Bilateria	6	L.africana_C
L.africana_C	Mir-95	Eutheria	3	L.africana_C
L.africana_C	Mir-96	Bilateria	2	L.africana_C
L.africana_C	Mir-9851	Eutheria	1	L.africana_C
L.cyclotis	Let-7	Bilateria	12	L.cyclotis
L.cyclotis	Mir-1	Bilateria	3	L.cyclotis
L.cyclotis	Mir-10	Eumetazoa	8	L.cyclotis
L.cyclotis	Mir-101	Vertebrata	2	L.cyclotis
L.cyclotis	Mir-103	Deuterostomia	3	L.cyclotis
L.cyclotis	Mir-105	Eutheria	2	L.cyclotis
L.cyclotis	Mir-122	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-124	Bilateria	2	L.cyclotis
L.cyclotis	Mir-1247	Eutheria	1	L.cyclotis
L.cyclotis	Mir-1249	Eutheria	1	L.cyclotis
L.cyclotis	Mir-126	Olfactores	1	L.cyclotis
L.cyclotis	Mir-127	Eutheria	1	L.cyclotis
L.cyclotis	Mir-1277	Eutheria	1	L.cyclotis
L.cyclotis	Mir-128	Vertebrata	2	L.cyclotis
L.cyclotis	Mir-129	Chordata	2	L.cyclotis
L.cyclotis	Mir-1296	Eutheria	1	L.cyclotis
L.cyclotis	Mir-1298	Eutheria	1	L.cyclotis
L.cyclotis	Mir-130	Vertebrata	5	L.cyclotis
L.cyclotis	Mir-1306	Gnathostomata	1	L.cyclotis
L.cyclotis	Mir-1307	Eutheria	1	L.cyclotis
L.cyclotis	Mir-132	Vertebrata	2	L.cyclotis
L.cyclotis	Mir-1329	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-133	Bilateria	3	L.cyclotis
L.cyclotis	Mir-1343	Eutheria	1	L.cyclotis
L.cyclotis	Mir-135	Chordata	3	L.cyclotis
L.cyclotis	Mir-136	Eutheria	1	L.cyclotis
L.cyclotis	Mir-137	Bilateria	1	L.cyclotis
L.cyclotis	Mir-138	Vertebrata	2	L.cyclotis
L.cyclotis	Mir-1388	Gnathostomata	1	L.cyclotis
L.cyclotis	Mir-139	Gnathostomata	1	L.cyclotis
L.cyclotis	Mir-140	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-142	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-143	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-144	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-145	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-146	Vertebrata	2	L.cyclotis
L.cyclotis	Mir-147	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-148	Vertebrata	3	L.cyclotis
L.cyclotis	Mir-149	Eutheria	1	L.cyclotis
L.cyclotis	Mir-15	Olfactores	7	L.cyclotis
L.cyclotis	Mir-150	Gnathostomata	1	L.cyclotis
L.cyclotis	Mir-153	Bilateria	2	L.cyclotis
L.cyclotis	Mir-154	Eutheria	29	L.cyclotis
L.cyclotis	Mir-155	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-17	Vertebrata	7	L.cyclotis
L.cyclotis	Mir-181	Vertebrata	6	L.cyclotis
L.cyclotis	Mir-184	Bilateria	1	L.cyclotis
L.cyclotis	Mir-185	Eutheria	1	L.cyclotis
L.cyclotis	Mir-186	Mammalia	1	L.cyclotis
L.cyclotis	Mir-187	Osteichthyes	1	L.cyclotis
L.cyclotis	Mir-188	Eutheria	3	L.cyclotis
L.cyclotis	Mir-19	Vertebrata	3	L.cyclotis
L.cyclotis	Mir-190	Bilateria	2	L.cyclotis
L.cyclotis	Mir-191	Gnathostomata	1	L.cyclotis
L.cyclotis	Mir-1912	Eutheria	1	L.cyclotis
L.cyclotis	Mir-192	Vertebrata	2	L.cyclotis
L.cyclotis	Mir-193	Bilateria	4	L.cyclotis
L.cyclotis	Mir-194	Vertebrata	2	L.cyclotis
L.cyclotis	Mir-196	Olfactores	3	L.cyclotis
L.cyclotis	Mir-199	Vertebrata	3	L.cyclotis
L.cyclotis	Mir-202	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-204	Vertebrata	2	L.cyclotis
L.cyclotis	Mir-205	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-208	Vertebrata	2	L.cyclotis
L.cyclotis	Mir-21	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-214	Gnathostomata	1	L.cyclotis
L.cyclotis	Mir-216	Bilateria	2	L.cyclotis
L.cyclotis	Mir-217	Chordata	1	L.cyclotis
L.cyclotis	Mir-218	Vertebrata	2	L.cyclotis
L.cyclotis	Mir-219	Bilateria	1	L.cyclotis
L.cyclotis	Mir-22	Bilateria	1	L.cyclotis
L.cyclotis	Mir-221	Vertebrata	2	L.cyclotis
L.cyclotis	Mir-223	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-224	Eutheria	1	L.cyclotis
L.cyclotis	Mir-23	Vertebrata	2	L.cyclotis
L.cyclotis	Mir-24	Vertebrata	2	L.cyclotis
L.cyclotis	Mir-2483	Eutheria	1	L.cyclotis
L.cyclotis	Mir-26	Vertebrata	3	L.cyclotis
L.cyclotis	Mir-27	Vertebrata	2	L.cyclotis
L.cyclotis	Mir-28	Eutheria	3	L.cyclotis
L.cyclotis	Mir-29	Bilateria	4	L.cyclotis
L.cyclotis	Mir-296	Eutheria	1	L.cyclotis
L.cyclotis	Mir-30	Vertebrata	6	L.cyclotis
L.cyclotis	Mir-3059	Eutheria	1	L.cyclotis
L.cyclotis	Mir-3085	Eutheria	1	L.cyclotis
L.cyclotis	Mir-31	Bilateria	1	L.cyclotis
L.cyclotis	Mir-32	Gnathostomata	1	L.cyclotis
L.cyclotis	Mir-320	Eutheria	1	L.cyclotis
L.cyclotis	Mir-324	Eutheria	1	L.cyclotis
L.cyclotis	Mir-325	Theria	1	L.cyclotis
L.cyclotis	Mir-326	Eutheria	1	L.cyclotis
L.cyclotis	Mir-328	Eutheria	1	L.cyclotis
L.cyclotis	Mir-33	Bilateria	2	L.cyclotis
L.cyclotis	Mir-331	Eutheria	1	L.cyclotis
L.cyclotis	Mir-337	Eutheria	1	L.cyclotis
L.cyclotis	Mir-338	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-339	Eutheria	1	L.cyclotis
L.cyclotis	Mir-34	Bilateria	5	L.cyclotis
L.cyclotis	Mir-340	Theria	1	L.cyclotis
L.cyclotis	Mir-342	Eutheria	1	L.cyclotis
L.cyclotis	Mir-345	Eutheria	1	L.cyclotis
L.cyclotis	Mir-350	Eutheria	1	L.cyclotis
L.cyclotis	Mir-361	Eutheria	1	L.cyclotis
L.cyclotis	Mir-3613	Theria	1	L.cyclotis
L.cyclotis	Mir-362	Eutheria	4	L.cyclotis
L.cyclotis	Mir-374	Eutheria	1	L.cyclotis
L.cyclotis	Mir-375	Bilateria	1	L.cyclotis
L.cyclotis	Mir-376	Eutheria	5	L.cyclotis
L.cyclotis	Mir-383	Tetrapoda	1	L.cyclotis
L.cyclotis	Mir-384	Eutheria	1	L.cyclotis
L.cyclotis	Mir-423	Eutheria	1	L.cyclotis
L.cyclotis	Mir-425	Gnathostomata	1	L.cyclotis
L.cyclotis	Mir-430	Vertebrata	10	L.cyclotis
L.cyclotis	Mir-431	Eutheria	1	L.cyclotis
L.cyclotis	Mir-433	Eutheria	1	L.cyclotis
L.cyclotis	Mir-448	Eutheria	1	L.cyclotis
L.cyclotis	Mir-450	Eutheria	3	L.cyclotis
L.cyclotis	Mir-451	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-452	Eutheria	1	L.cyclotis
L.cyclotis	Mir-455	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-459	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-486	Eutheria	1	L.cyclotis
L.cyclotis	Mir-488	Eutheria	1	L.cyclotis
L.cyclotis	Mir-489	Osteichthyes	1	L.cyclotis
L.cyclotis	Mir-490	Amniota	1	L.cyclotis
L.cyclotis	Mir-499	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-505	Eutheria	1	L.cyclotis
L.cyclotis	Mir-506	Eutheria	13	L.cyclotis
L.cyclotis	Mir-541	Eutheria	1	L.cyclotis
L.cyclotis	Mir-542	Eutheria	1	L.cyclotis
L.cyclotis	Mir-544	Eutheria	1	L.cyclotis
L.cyclotis	Mir-551	Vertebrata	2	L.cyclotis
L.cyclotis	Mir-582	Eutheria	1	L.cyclotis
L.cyclotis	Mir-592	Eutheria	1	L.cyclotis
L.cyclotis	Mir-599	Sarcopterygii	1	L.cyclotis
L.cyclotis	Mir-615	Eutheria	1	L.cyclotis
L.cyclotis	Mir-652	Eutheria	1	L.cyclotis
L.cyclotis	Mir-6529	Eutheria	1	L.cyclotis
L.cyclotis	Mir-670	Eutheria	1	L.cyclotis
L.cyclotis	Mir-671	Theria	1	L.cyclotis
L.cyclotis	Mir-675	Theria	1	L.cyclotis
L.cyclotis	Mir-676	Eutheria	1	L.cyclotis
L.cyclotis	Mir-7	Bilateria	3	L.cyclotis
L.cyclotis	Mir-744	Eutheria	1	L.cyclotis
L.cyclotis	Mir-760	Eutheria	1	L.cyclotis
L.cyclotis	Mir-769	Eutheria	2	L.cyclotis
L.cyclotis	Mir-8	Bilateria	5	L.cyclotis
L.cyclotis	Mir-873	Mammalia	1	L.cyclotis
L.cyclotis	Mir-874	Eutheria	1	L.cyclotis
L.cyclotis	Mir-875	Vertebrata	1	L.cyclotis
L.cyclotis	Mir-877	Eutheria	1	L.cyclotis
L.cyclotis	Mir-885	Eutheria	1	L.cyclotis
L.cyclotis	Mir-9	Bilateria	3	L.cyclotis
L.cyclotis	Mir-92	Bilateria	6	L.cyclotis
L.cyclotis	Mir-95	Eutheria	2	L.cyclotis
L.cyclotis	Mir-96	Bilateria	2	L.cyclotis
L.cyclotis	Mir-9851	Eutheria	1	L.cyclotis
Loxodonta_africana	Let-7	Bilateria	12	Loxodonta_africana
Loxodonta_africana	Mir-1	Bilateria	3	Loxodonta_africana
Loxodonta_africana	Mir-10	Eumetazoa	8	Loxodonta_africana
Loxodonta_africana	Mir-101	Vertebrata	2	Loxodonta_africana
Loxodonta_africana	Mir-103	Deuterostomia	3	Loxodonta_africana
Loxodonta_africana	Mir-105	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-122	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-124	Bilateria	2	Loxodonta_africana
Loxodonta_africana	Mir-1247	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-1249	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-1251	Theria	1	Loxodonta_africana
Loxodonta_africana	Mir-126	Olfactores	1	Loxodonta_africana
Loxodonta_africana	Mir-127	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-1277	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-128	Vertebrata	2	Loxodonta_africana
Loxodonta_africana	Mir-129	Chordata	2	Loxodonta_africana
Loxodonta_africana	Mir-1296	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-1298	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-130	Vertebrata	5	Loxodonta_africana
Loxodonta_africana	Mir-1306	Gnathostomata	1	Loxodonta_africana
Loxodonta_africana	Mir-1307	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-132	Vertebrata	2	Loxodonta_africana
Loxodonta_africana	Mir-1329	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-133	Bilateria	3	Loxodonta_africana
Loxodonta_africana	Mir-1343	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-135	Chordata	3	Loxodonta_africana
Loxodonta_africana	Mir-136	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-137	Bilateria	1	Loxodonta_africana
Loxodonta_africana	Mir-138	Vertebrata	2	Loxodonta_africana
Loxodonta_africana	Mir-1388	Gnathostomata	1	Loxodonta_africana
Loxodonta_africana	Mir-139	Gnathostomata	1	Loxodonta_africana
Loxodonta_africana	Mir-140	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-142	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-143	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-144	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-145	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-146	Vertebrata	2	Loxodonta_africana
Loxodonta_africana	Mir-147	Vertebrata	2	Loxodonta_africana
Loxodonta_africana	Mir-148	Vertebrata	3	Loxodonta_africana
Loxodonta_africana	Mir-149	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-15	Olfactores	7	Loxodonta_africana
Loxodonta_africana	Mir-150	Gnathostomata	1	Loxodonta_africana
Loxodonta_africana	Mir-153	Bilateria	2	Loxodonta_africana
Loxodonta_africana	Mir-154	Eutheria	29	Loxodonta_africana
Loxodonta_africana	Mir-155	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-17	Vertebrata	7	Loxodonta_africana
Loxodonta_africana	Mir-181	Vertebrata	6	Loxodonta_africana
Loxodonta_africana	Mir-184	Bilateria	1	Loxodonta_africana
Loxodonta_africana	Mir-185	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-186	Mammalia	1	Loxodonta_africana
Loxodonta_africana	Mir-187	Osteichthyes	1	Loxodonta_africana
Loxodonta_africana	Mir-188	Eutheria	3	Loxodonta_africana
Loxodonta_africana	Mir-19	Vertebrata	3	Loxodonta_africana
Loxodonta_africana	Mir-190	Bilateria	2	Loxodonta_africana
Loxodonta_africana	Mir-191	Gnathostomata	1	Loxodonta_africana
Loxodonta_africana	Mir-1912	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-192	Vertebrata	2	Loxodonta_africana
Loxodonta_africana	Mir-193	Bilateria	4	Loxodonta_africana
Loxodonta_africana	Mir-194	Vertebrata	2	Loxodonta_africana
Loxodonta_africana	Mir-196	Olfactores	3	Loxodonta_africana
Loxodonta_africana	Mir-199	Vertebrata	3	Loxodonta_africana
Loxodonta_africana	Mir-202	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-204	Vertebrata	2	Loxodonta_africana
Loxodonta_africana	Mir-205	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-208	Vertebrata	2	Loxodonta_africana
Loxodonta_africana	Mir-21	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-214	Gnathostomata	1	Loxodonta_africana
Loxodonta_africana	Mir-216	Bilateria	2	Loxodonta_africana
Loxodonta_africana	Mir-217	Chordata	1	Loxodonta_africana
Loxodonta_africana	Mir-218	Vertebrata	2	Loxodonta_africana
Loxodonta_africana	Mir-219	Bilateria	1	Loxodonta_africana
Loxodonta_africana	Mir-22	Bilateria	1	Loxodonta_africana
Loxodonta_africana	Mir-221	Vertebrata	2	Loxodonta_africana
Loxodonta_africana	Mir-223	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-224	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-23	Vertebrata	2	Loxodonta_africana
Loxodonta_africana	Mir-24	Vertebrata	2	Loxodonta_africana
Loxodonta_africana	Mir-2483	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-26	Vertebrata	3	Loxodonta_africana
Loxodonta_africana	Mir-27	Vertebrata	2	Loxodonta_africana
Loxodonta_africana	Mir-28	Eutheria	3	Loxodonta_africana
Loxodonta_africana	Mir-29	Bilateria	4	Loxodonta_africana
Loxodonta_africana	Mir-296	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-30	Vertebrata	6	Loxodonta_africana
Loxodonta_africana	Mir-3059	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-3085	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-31	Bilateria	1	Loxodonta_africana
Loxodonta_africana	Mir-32	Gnathostomata	1	Loxodonta_africana
Loxodonta_africana	Mir-320	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-324	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-325	Theria	1	Loxodonta_africana
Loxodonta_africana	Mir-326	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-328	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-33	Bilateria	2	Loxodonta_africana
Loxodonta_africana	Mir-331	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-337	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-338	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-339	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-34	Bilateria	6	Loxodonta_africana
Loxodonta_africana	Mir-340	Theria	1	Loxodonta_africana
Loxodonta_africana	Mir-342	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-345	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-350	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-361	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-3613	Theria	1	Loxodonta_africana
Loxodonta_africana	Mir-362	Eutheria	4	Loxodonta_africana
Loxodonta_africana	Mir-374	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-375	Bilateria	1	Loxodonta_africana
Loxodonta_africana	Mir-376	Eutheria	5	Loxodonta_africana
Loxodonta_africana	Mir-383	Tetrapoda	1	Loxodonta_africana
Loxodonta_africana	Mir-384	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-423	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-425	Gnathostomata	1	Loxodonta_africana
Loxodonta_africana	Mir-430	Vertebrata	10	Loxodonta_africana
Loxodonta_africana	Mir-431	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-433	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-448	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-450	Eutheria	3	Loxodonta_africana
Loxodonta_africana	Mir-451	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-452	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-455	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-459	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-486	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-488	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-489	Osteichthyes	1	Loxodonta_africana
Loxodonta_africana	Mir-490	Amniota	1	Loxodonta_africana
Loxodonta_africana	Mir-499	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-505	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-506	Eutheria	11	Loxodonta_africana
Loxodonta_africana	Mir-541	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-542	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-544	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-551	Vertebrata	2	Loxodonta_africana
Loxodonta_africana	Mir-582	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-592	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-599	Sarcopterygii	1	Loxodonta_africana
Loxodonta_africana	Mir-615	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-652	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-6529	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-670	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-671	Theria	1	Loxodonta_africana
Loxodonta_africana	Mir-675	Theria	1	Loxodonta_africana
Loxodonta_africana	Mir-676	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-7	Bilateria	3	Loxodonta_africana
Loxodonta_africana	Mir-744	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-769	Eutheria	3	Loxodonta_africana
Loxodonta_africana	Mir-8	Bilateria	5	Loxodonta_africana
Loxodonta_africana	Mir-873	Mammalia	1	Loxodonta_africana
Loxodonta_africana	Mir-874	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-875	Vertebrata	1	Loxodonta_africana
Loxodonta_africana	Mir-877	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-885	Eutheria	1	Loxodonta_africana
Loxodonta_africana	Mir-9	Bilateria	3	Loxodonta_africana
Loxodonta_africana	Mir-92	Bilateria	6	Loxodonta_africana
Loxodonta_africana	Mir-95	Eutheria	3	Loxodonta_africana
Loxodonta_africana	Mir-96	Bilateria	2	Loxodonta_africana
Loxodonta_africana	Mir-9851	Eutheria	1	Loxodonta_africana
M.americanum	Let-7	Bilateria	12	M.americanum
M.americanum	Mir-1	Bilateria	3	M.americanum
M.americanum	Mir-10	Eumetazoa	8	M.americanum
M.americanum	Mir-101	Vertebrata	2	M.americanum
M.americanum	Mir-103	Deuterostomia	3	M.americanum
M.americanum	Mir-105	Eutheria	1	M.americanum
M.americanum	Mir-122	Vertebrata	1	M.americanum
M.americanum	Mir-124	Bilateria	2	M.americanum
M.americanum	Mir-1247	Eutheria	1	M.americanum
M.americanum	Mir-1249	Eutheria	1	M.americanum
M.americanum	Mir-1251	Theria	1	M.americanum
M.americanum	Mir-126	Olfactores	1	M.americanum
M.americanum	Mir-127	Eutheria	1	M.americanum
M.americanum	Mir-1277	Eutheria	1	M.americanum
M.americanum	Mir-128	Vertebrata	2	M.americanum
M.americanum	Mir-129	Chordata	2	M.americanum
M.americanum	Mir-1296	Eutheria	1	M.americanum
M.americanum	Mir-1298	Eutheria	1	M.americanum
M.americanum	Mir-130	Vertebrata	5	M.americanum
M.americanum	Mir-1306	Gnathostomata	1	M.americanum
M.americanum	Mir-1307	Eutheria	1	M.americanum
M.americanum	Mir-132	Vertebrata	2	M.americanum
M.americanum	Mir-1329	Vertebrata	1	M.americanum
M.americanum	Mir-133	Bilateria	3	M.americanum
M.americanum	Mir-1343	Eutheria	1	M.americanum
M.americanum	Mir-135	Chordata	3	M.americanum
M.americanum	Mir-136	Eutheria	1	M.americanum
M.americanum	Mir-137	Bilateria	1	M.americanum
M.americanum	Mir-138	Vertebrata	2	M.americanum
M.americanum	Mir-1388	Gnathostomata	1	M.americanum
M.americanum	Mir-139	Gnathostomata	1	M.americanum
M.americanum	Mir-140	Vertebrata	1	M.americanum
M.americanum	Mir-142	Vertebrata	1	M.americanum
M.americanum	Mir-143	Vertebrata	1	M.americanum
M.americanum	Mir-144	Vertebrata	1	M.americanum
M.americanum	Mir-145	Vertebrata	1	M.americanum
M.americanum	Mir-146	Vertebrata	2	M.americanum
M.americanum	Mir-147	Vertebrata	2	M.americanum
M.americanum	Mir-148	Vertebrata	3	M.americanum
M.americanum	Mir-149	Eutheria	1	M.americanum
M.americanum	Mir-15	Olfactores	7	M.americanum
M.americanum	Mir-150	Gnathostomata	1	M.americanum
M.americanum	Mir-153	Bilateria	2	M.americanum
M.americanum	Mir-154	Eutheria	29	M.americanum
M.americanum	Mir-155	Vertebrata	1	M.americanum
M.americanum	Mir-17	Vertebrata	7	M.americanum
M.americanum	Mir-181	Vertebrata	6	M.americanum
M.americanum	Mir-184	Bilateria	1	M.americanum
M.americanum	Mir-185	Eutheria	1	M.americanum
M.americanum	Mir-186	Mammalia	1	M.americanum
M.americanum	Mir-187	Osteichthyes	1	M.americanum
M.americanum	Mir-188	Eutheria	3	M.americanum
M.americanum	Mir-19	Vertebrata	3	M.americanum
M.americanum	Mir-190	Bilateria	2	M.americanum
M.americanum	Mir-191	Gnathostomata	1	M.americanum
M.americanum	Mir-1912	Eutheria	1	M.americanum
M.americanum	Mir-192	Vertebrata	2	M.americanum
M.americanum	Mir-193	Bilateria	4	M.americanum
M.americanum	Mir-194	Vertebrata	2	M.americanum
M.americanum	Mir-196	Olfactores	3	M.americanum
M.americanum	Mir-197	Eutheria	1	M.americanum
M.americanum	Mir-199	Vertebrata	3	M.americanum
M.americanum	Mir-202	Vertebrata	1	M.americanum
M.americanum	Mir-204	Vertebrata	2	M.americanum
M.americanum	Mir-205	Vertebrata	1	M.americanum
M.americanum	Mir-208	Vertebrata	2	M.americanum
M.americanum	Mir-21	Vertebrata	1	M.americanum
M.americanum	Mir-214	Gnathostomata	1	M.americanum
M.americanum	Mir-216	Bilateria	2	M.americanum
M.americanum	Mir-217	Chordata	1	M.americanum
M.americanum	Mir-218	Vertebrata	2	M.americanum
M.americanum	Mir-219	Bilateria	1	M.americanum
M.americanum	Mir-22	Bilateria	1	M.americanum
M.americanum	Mir-221	Vertebrata	2	M.americanum
M.americanum	Mir-223	Vertebrata	1	M.americanum
M.americanum	Mir-224	Eutheria	1	M.americanum
M.americanum	Mir-23	Vertebrata	2	M.americanum
M.americanum	Mir-24	Vertebrata	2	M.americanum
M.americanum	Mir-2483	Eutheria	1	M.americanum
M.americanum	Mir-26	Vertebrata	3	M.americanum
M.americanum	Mir-27	Vertebrata	2	M.americanum
M.americanum	Mir-28	Eutheria	3	M.americanum
M.americanum	Mir-29	Bilateria	4	M.americanum
M.americanum	Mir-296	Eutheria	1	M.americanum
M.americanum	Mir-30	Vertebrata	6	M.americanum
M.americanum	Mir-3085	Eutheria	1	M.americanum
M.americanum	Mir-31	Bilateria	1	M.americanum
M.americanum	Mir-32	Gnathostomata	1	M.americanum
M.americanum	Mir-320	Eutheria	1	M.americanum
M.americanum	Mir-324	Eutheria	1	M.americanum
M.americanum	Mir-325	Theria	1	M.americanum
