short	family	mirgenedb	species	node
dma	Mir-252	2	Daphnia_magna	Bilateria
dme	Mir-252	3	Drosophila_melanogaster	Bilateria
dmo	Mir-252	3	Drosophila_mojavensis	Bilateria
dpu	Mir-252	2	Daphnia_pulex	Bilateria
dsi	Mir-252	3	Drosophila_simulans	Bilateria
dya	Mir-252	3	Drosophila_yakuba	Bilateria
esc	Mir-252	1	Euprymna_scolopes	Bilateria
hme	Mir-252	2	Heliconius_melpomene	Bilateria
isc	Mir-252	2	Ixodes_scapularis	Bilateria
lan	Mir-252	2	Lingula_anatina	Bilateria
lgi	Mir-252	2	Lottia_gigantea	Bilateria
lpo	Mir-252	5	Limulus_polyphemus	Bilateria
npo	Mir-252	2	Nautilus_pompilius	Bilateria
obi	Mir-252	1	Octopus_bimaculoides	Bilateria
ovu	Mir-252	1	Octopus_vulgaris	Bilateria
pfl	Mir-252	2	Ptychodera_flava	Bilateria
pmi	Mir-252	2	Patiria_miniata	Bilateria
sko	Mir-252	2	Saccoglossus_kowalevskii	Bilateria
spu	Mir-252	2	Strongylocentrotus_purpuratus	Bilateria
tca	Mir-252	2	Tribolium_castaneum	Bilateria
xbo	Mir-252	4	Xenoturbella_bocki	Bilateria
aca	Mir-26	3	Anolis_carolinensis	Vertebrata
ami	Mir-26	2	Alligator_mississippiensis	Vertebrata
bta	Mir-26	3	Bos_taurus	Vertebrata
cfa	Mir-26	3	Canis_familiaris	Vertebrata
cli	Mir-26	2	Columba_livia	Vertebrata
cmi	Mir-26	1	Callorhinchus_milii	Vertebrata
cpi	Mir-26	3	Chrysemys_picta_bellii	Vertebrata
cpo	Mir-26	3	Cavia_porcellus	Vertebrata
dno	Mir-26	3	Dasypus_novemcinctus	Vertebrata
dre	Mir-26	4	Danio_rerio	Vertebrata
ebu	Mir-26	3	Eptatretus_burgeri	Vertebrata
ete	Mir-26	3	Echinops_telfairi	Vertebrata
gga	Mir-26	3	Gallus_gallus	Vertebrata
gja	Mir-26	3	Gekko_japonicus	Vertebrata
gmo	Mir-26	5	Gadus_morhua	Vertebrata
lch	Mir-26	3	Latimeria_chalumnae	Vertebrata
loc	Mir-26	3	Lepisosteus_oculatus	Vertebrata
mal	Mir-26	5	Monopterus_albus	Vertebrata
mdo	Mir-26	3	Monodelphis_domestica	Vertebrata
mml	Mir-26	3	Macaca_mulatta	Vertebrata
mmu	Mir-26	3	Mus_musculus	Vertebrata
mun	Mir-26	3	Microcaecilia_unicolor	Vertebrata
oan	Mir-26	3	Ornithorhynchus_anatinus	Vertebrata
ocu	Mir-26	3	Oryctolagus_cuniculus	Vertebrata
pbv	Mir-26	3	Python_bivittatus	Vertebrata
pma	Mir-26	4	Petromyzon_marinus	Vertebrata
rno	Mir-26	3	Rattus_norvegicus	Vertebrata
sha	Mir-26	3	Sarcophilus_harrisii	Vertebrata
spt	Mir-26	3	Sphenodon_punctatus	Vertebrata
sto	Mir-26	3	Scyliorhinus_torazame	Vertebrata
tgu	Mir-26	3	Taeniopygia_guttata	Vertebrata
tni	Mir-26	3	Tetraodon_nigroviridis	Vertebrata
xla	Mir-26	6	Xenopus_laevis	Vertebrata
xtr	Mir-26	4	Xenopus_tropicalis	Vertebrata
aae	Mir-275	1	Aedes_aegypti	Arthropoda
bge	Mir-275	1	Blattella_germanica	Arthropoda
csc	Mir-275	1	Centruroides_sculpturatus	Arthropoda
dan	Mir-275	1	Drosophila_ananassae	Arthropoda
dma	Mir-275	1	Daphnia_magna	Arthropoda
dme	Mir-275	1	Drosophila_melanogaster	Arthropoda
dmo	Mir-275	1	Drosophila_mojavensis	Arthropoda
dpu	Mir-275	1	Daphnia_pulex	Arthropoda
dsi	Mir-275	1	Drosophila_simulans	Arthropoda
dya	Mir-275	1	Drosophila_yakuba	Arthropoda
hme	Mir-275	1	Heliconius_melpomene	Arthropoda
isc	Mir-275	1	Ixodes_scapularis	Arthropoda
lpo	Mir-275	5	Limulus_polyphemus	Arthropoda
tca	Mir-275	1	Tribolium_castaneum	Arthropoda
aae	Mir-2765	1	Aedes_aegypti	Pancrustacea
bge	Mir-2765	1	Blattella_germanica	Pancrustacea
hme	Mir-2765	1	Heliconius_melpomene	Pancrustacea
tca	Mir-2765	1	Tribolium_castaneum	Pancrustacea
aae	Mir-276	2	Aedes_aegypti	Arthropoda
bge	Mir-276	1	Blattella_germanica	Arthropoda
csc	Mir-276	3	Centruroides_sculpturatus	Arthropoda
dan	Mir-276	2	Drosophila_ananassae	Arthropoda
dma	Mir-276	1	Daphnia_magna	Arthropoda
dme	Mir-276	2	Drosophila_melanogaster	Arthropoda
dmo	Mir-276	2	Drosophila_mojavensis	Arthropoda
dpu	Mir-276	1	Daphnia_pulex	Arthropoda
dsi	Mir-276	2	Drosophila_simulans	Arthropoda
dya	Mir-276	2	Drosophila_yakuba	Arthropoda
hme	Mir-276	1	Heliconius_melpomene	Arthropoda
isc	Mir-276	1	Ixodes_scapularis	Arthropoda
lpo	Mir-276	7	Limulus_polyphemus	Arthropoda
tca	Mir-276	1	Tribolium_castaneum	Arthropoda
aae	Mir-277	1	Aedes_aegypti	Protostomia
bge	Mir-277	1	Blattella_germanica	Protostomia
bpl	Mir-277	1	Brachionus_plicatilis	Protostomia
cbr	Mir-277	2	Caenorhabditis_briggsae	Protostomia
cel	Mir-277	1	Caenorhabditis_elegans	Protostomia
cgi	Mir-277	1	Crassostrea_gigas	Protostomia
csc	Mir-277	2	Centruroides_sculpturatus	Protostomia
cte	Mir-277	2	Capitella_teleta	Protostomia
dan	Mir-277	1	Drosophila_ananassae	Protostomia
dma	Mir-277	1	Daphnia_magna	Protostomia
dme	Mir-277	1	Drosophila_melanogaster	Protostomia
dmo	Mir-277	1	Drosophila_mojavensis	Protostomia
dpu	Mir-277	1	Daphnia_pulex	Protostomia
dsi	Mir-277	1	Drosophila_simulans	Protostomia
dya	Mir-277	1	Drosophila_yakuba	Protostomia
efe	Mir-277	1	Eisenia_fetida	Protostomia
esc	Mir-277	1	Euprymna_scolopes	Protostomia
hme	Mir-277	1	Heliconius_melpomene	Protostomia
isc	Mir-277	1	Ixodes_scapularis	Protostomia
lan	Mir-277	3	Lingula_anatina	Protostomia
lgi	Mir-277	1	Lottia_gigantea	Protostomia
lpo	Mir-277	6	Limulus_polyphemus	Protostomia
npo	Mir-277	1	Nautilus_pompilius	Protostomia
obi	Mir-277	1	Octopus_bimaculoides	Protostomia
ovu	Mir-277	1	Octopus_vulgaris	Protostomia
sme	Mir-277	4	Schmidtea_mediterranea	Protostomia
tca	Mir-277	1	Tribolium_castaneum	Protostomia
aae	Mir-278	1	Aedes_aegypti	Bilateria
bfl	Mir-278	1	Branchiostoma_floridae	Bilateria
bge	Mir-278	1	Blattella_germanica	Bilateria
bla	Mir-278	1	Branchiostoma_lanceolatum	Bilateria
cgi	Mir-278	1	Crassostrea_gigas	Bilateria
csc	Mir-278	1	Centruroides_sculpturatus	Bilateria
cte	Mir-278	1	Capitella_teleta	Bilateria
dan	Mir-278	1	Drosophila_ananassae	Bilateria
dma	Mir-278	1	Daphnia_magna	Bilateria
dme	Mir-278	1	Drosophila_melanogaster	Bilateria
dmo	Mir-278	1	Drosophila_mojavensis	Bilateria
dpu	Mir-278	1	Daphnia_pulex	Bilateria
dsi	Mir-278	1	Drosophila_simulans	Bilateria
dya	Mir-278	1	Drosophila_yakuba	Bilateria
efe	Mir-278	2	Eisenia_fetida	Bilateria
esc	Mir-278	1	Euprymna_scolopes	Bilateria
hme	Mir-278	1	Heliconius_melpomene	Bilateria
isc	Mir-278	1	Ixodes_scapularis	Bilateria
lan	Mir-278	1	Lingula_anatina	Bilateria
lgi	Mir-278	1	Lottia_gigantea	Bilateria
lpo	Mir-278	3	Limulus_polyphemus	Bilateria
npo	Mir-278	1	Nautilus_pompilius	Bilateria
obi	Mir-278	1	Octopus_bimaculoides	Bilateria
ovu	Mir-278	1	Octopus_vulgaris	Bilateria
pfl	Mir-278	1	Ptychodera_flava	Bilateria
pmi	Mir-278	1	Patiria_miniata	Bilateria
sko	Mir-278	1	Saccoglossus_kowalevskii	Bilateria
sme	Mir-278	1	Schmidtea_mediterranea	Bilateria
spu	Mir-278	1	Strongylocentrotus_purpuratus	Bilateria
xbo	Mir-278	1	Xenoturbella_bocki	Bilateria
aae	Mir-279	6	Aedes_aegypti	Protostomia
asu	Mir-279	5	Ascaris_suum	Protostomia
bge	Mir-279	5	Blattella_germanica	Protostomia
bpl	Mir-279	1	Brachionus_plicatilis	Protostomia
cbr	Mir-279	5	Caenorhabditis_briggsae	Protostomia
cel	Mir-279	4	Caenorhabditis_elegans	Protostomia
cgi	Mir-279	1	Crassostrea_gigas	Protostomia
csc	Mir-279	2	Centruroides_sculpturatus	Protostomia
cte	Mir-279	3	Capitella_teleta	Protostomia
dan	Mir-279	3	Drosophila_ananassae	Protostomia
dma	Mir-279	6	Daphnia_magna	Protostomia
dme	Mir-279	3	Drosophila_melanogaster	Protostomia
dmo	Mir-279	3	Drosophila_mojavensis	Protostomia
dpu	Mir-279	6	Daphnia_pulex	Protostomia
dsi	Mir-279	3	Drosophila_simulans	Protostomia
dya	Mir-279	3	Drosophila_yakuba	Protostomia
efe	Mir-279	7	Eisenia_fetida	Protostomia
esc	Mir-279	1	Euprymna_scolopes	Protostomia
hme	Mir-279	4	Heliconius_melpomene	Protostomia
isc	Mir-279	1	Ixodes_scapularis	Protostomia
lan	Mir-279	2	Lingula_anatina	Protostomia
lgi	Mir-279	1	Lottia_gigantea	Protostomia
lpo	Mir-279	5	Limulus_polyphemus	Protostomia
npo	Mir-279	1	Nautilus_pompilius	Protostomia
obi	Mir-279	1	Octopus_bimaculoides	Protostomia
ovu	Mir-279	1	Octopus_vulgaris	Protostomia
sme	Mir-279	2	Schmidtea_mediterranea	Protostomia
tca	Mir-279	5	Tribolium_castaneum	Protostomia
aca	Mir-27	2	Anolis_carolinensis	Vertebrata
ami	Mir-27	2	Alligator_mississippiensis	Vertebrata
bta	Mir-27	2	Bos_taurus	Vertebrata
cfa	Mir-27	2	Canis_familiaris	Vertebrata
cli	Mir-27	1	Columba_livia	Vertebrata
cmi	Mir-27	3	Callorhinchus_milii	Vertebrata
cpi	Mir-27	2	Chrysemys_picta_bellii	Vertebrata
cpo	Mir-27	2	Cavia_porcellus	Vertebrata
dno	Mir-27	2	Dasypus_novemcinctus	Vertebrata
dre	Mir-27	5	Danio_rerio	Vertebrata
ebu	Mir-27	2	Eptatretus_burgeri	Vertebrata
ete	Mir-27	2	Echinops_telfairi	Vertebrata
gga	Mir-27	2	Gallus_gallus	Vertebrata
gja	Mir-27	2	Gekko_japonicus	Vertebrata
gmo	Mir-27	5	Gadus_morhua	Vertebrata
lch	Mir-27	4	Latimeria_chalumnae	Vertebrata
loc	Mir-27	4	Lepisosteus_oculatus	Vertebrata
mal	Mir-27	6	Monopterus_albus	Vertebrata
mdo	Mir-27	2	Monodelphis_domestica	Vertebrata
mml	Mir-27	2	Macaca_mulatta	Vertebrata
mmu	Mir-27	2	Mus_musculus	Vertebrata
mun	Mir-27	1	Microcaecilia_unicolor	Vertebrata
oan	Mir-27	2	Ornithorhynchus_anatinus	Vertebrata
ocu	Mir-27	2	Oryctolagus_cuniculus	Vertebrata
pbv	Mir-27	2	Python_bivittatus	Vertebrata
pma	Mir-27	2	Petromyzon_marinus	Vertebrata
rno	Mir-27	2	Rattus_norvegicus	Vertebrata
sha	Mir-27	2	Sarcophilus_harrisii	Vertebrata
spt	Mir-27	1	Sphenodon_punctatus	Vertebrata
sto	Mir-27	4	Scyliorhinus_torazame	Vertebrata
tgu	Mir-27	2	Taeniopygia_guttata	Vertebrata
tni	Mir-27	5	Tetraodon_nigroviridis	Vertebrata
xla	Mir-27	6	Xenopus_laevis	Vertebrata
xtr	Mir-27	3	Xenopus_tropicalis	Vertebrata
aae	Mir-281	1	Aedes_aegypti	Bilateria
asu	Mir-281	1	Ascaris_suum	Bilateria
bfl	Mir-281	1	Branchiostoma_floridae	Bilateria
bge	Mir-281	1	Blattella_germanica	Bilateria
bla	Mir-281	1	Branchiostoma_lanceolatum	Bilateria
bpl	Mir-281	1	Brachionus_plicatilis	Bilateria
cbr	Mir-281	2	Caenorhabditis_briggsae	Bilateria
cel	Mir-281	2	Caenorhabditis_elegans	Bilateria
cgi	Mir-281	1	Crassostrea_gigas	Bilateria
cin	Mir-281	1	Ciona_intestinalis	Bilateria
cmi	Mir-281	1	Callorhinchus_milii	Bilateria
csc	Mir-281	1	Centruroides_sculpturatus	Bilateria
cte	Mir-281	1	Capitella_teleta	Bilateria
dan	Mir-281	2	Drosophila_ananassae	Bilateria
dma	Mir-281	1	Daphnia_magna	Bilateria
dme	Mir-281	2	Drosophila_melanogaster	Bilateria
dmo	Mir-281	2	Drosophila_mojavensis	Bilateria
dpu	Mir-281	1	Daphnia_pulex	Bilateria
dsi	Mir-281	2	Drosophila_simulans	Bilateria
dya	Mir-281	2	Drosophila_yakuba	Bilateria
ebu	Mir-281	1	Eptatretus_burgeri	Bilateria
efe	Mir-281	3	Eisenia_fetida	Bilateria
esc	Mir-281	1	Euprymna_scolopes	Bilateria
hme	Mir-281	1	Heliconius_melpomene	Bilateria
isc	Mir-281	1	Ixodes_scapularis	Bilateria
lan	Mir-281	1	Lingula_anatina	Bilateria
lgi	Mir-281	2	Lottia_gigantea	Bilateria
lpo	Mir-281	5	Limulus_polyphemus	Bilateria
npo	Mir-281	1	Nautilus_pompilius	Bilateria
obi	Mir-281	1	Octopus_bimaculoides	Bilateria
ovu	Mir-281	1	Octopus_vulgaris	Bilateria
pfl	Mir-281	1	Ptychodera_flava	Bilateria
pma	Mir-281	2	Petromyzon_marinus	Bilateria
sko	Mir-281	1	Saccoglossus_kowalevskii	Bilateria
sme	Mir-281	1	Schmidtea_mediterranea	Bilateria
sto	Mir-281	1	Scyliorhinus_torazame	Bilateria
tca	Mir-281	1	Tribolium_castaneum	Bilateria
aae	Mir-282	2	Aedes_aegypti	Pancrustacea
bge	Mir-282	1	Blattella_germanica	Pancrustacea
dan	Mir-282	1	Drosophila_ananassae	Pancrustacea
dma	Mir-282	1	Daphnia_magna	Pancrustacea
dme	Mir-282	1	Drosophila_melanogaster	Pancrustacea
dmo	Mir-282	1	Drosophila_mojavensis	Pancrustacea
dpu	Mir-282	1	Daphnia_pulex	Pancrustacea
dsi	Mir-282	1	Drosophila_simulans	Pancrustacea
dya	Mir-282	1	Drosophila_yakuba	Pancrustacea
hme	Mir-282	1	Heliconius_melpomene	Pancrustacea
tca	Mir-282	1	Tribolium_castaneum	Pancrustacea
bta	Mir-28	3	Bos_taurus	Eutheria
cfa	Mir-28	3	Canis_familiaris	Eutheria
cpo	Mir-28	3	Cavia_porcellus	Eutheria
dno	Mir-28	3	Dasypus_novemcinctus	Eutheria
ete	Mir-28	3	Echinops_telfairi	Eutheria
mml	Mir-28	3	Macaca_mulatta	Eutheria
mmu	Mir-28	3	Mus_musculus	Eutheria
ocu	Mir-28	3	Oryctolagus_cuniculus	Eutheria
rno	Mir-28	3	Rattus_norvegicus	Eutheria
bta	Mir-296	1	Bos_taurus	Eutheria
cfa	Mir-296	1	Canis_familiaris	Eutheria
cpo	Mir-296	1	Cavia_porcellus	Eutheria
dno	Mir-296	1	Dasypus_novemcinctus	Eutheria
mml	Mir-296	1	Macaca_mulatta	Eutheria
mmu	Mir-296	1	Mus_musculus	Eutheria
rno	Mir-296	1	Rattus_norvegicus	Eutheria
aca	Mir-2970	1	Anolis_carolinensis	Sarcopterygii
ami	Mir-2970	1	Alligator_mississippiensis	Sarcopterygii
cli	Mir-2970	1	Columba_livia	Sarcopterygii
cpi	Mir-2970	1	Chrysemys_picta_bellii	Sarcopterygii
gga	Mir-2970	1	Gallus_gallus	Sarcopterygii
gja	Mir-2970	1	Gekko_japonicus	Sarcopterygii
lch	Mir-2970	1	Latimeria_chalumnae	Sarcopterygii
mdo	Mir-2970	1	Monodelphis_domestica	Sarcopterygii
mun	Mir-2970	1	Microcaecilia_unicolor	Sarcopterygii
oan	Mir-2970	1	Ornithorhynchus_anatinus	Sarcopterygii
pbv	Mir-2970	1	Python_bivittatus	Sarcopterygii
sha	Mir-2970	1	Sarcophilus_harrisii	Sarcopterygii
spt	Mir-2970	1	Sphenodon_punctatus	Sarcopterygii
tgu	Mir-2970	1	Taeniopygia_guttata	Sarcopterygii
xla	Mir-2970	2	Xenopus_laevis	Sarcopterygii
xtr	Mir-2970	1	Xenopus_tropicalis	Sarcopterygii
mmu	Mir-298	1	Mus_musculus	Muridae
rno	Mir-298	1	Rattus_norvegicus	Muridae
aae	Mir-29	2	Aedes_aegypti	Bilateria
aca	Mir-29	4	Anolis_carolinensis	Bilateria
ami	Mir-29	4	Alligator_mississippiensis	Bilateria
asu	Mir-29	2	Ascaris_suum	Bilateria
bfl	Mir-29	2	Branchiostoma_floridae	Bilateria
bge	Mir-29	4	Blattella_germanica	Bilateria
bla	Mir-29	2	Branchiostoma_lanceolatum	Bilateria
bpl	Mir-29	1	Brachionus_plicatilis	Bilateria
bta	Mir-29	6	Bos_taurus	Bilateria
cbr	Mir-29	2	Caenorhabditis_briggsae	Bilateria
cel	Mir-29	2	Caenorhabditis_elegans	Bilateria
cfa	Mir-29	5	Canis_familiaris	Bilateria
cgi	Mir-29	2	Crassostrea_gigas	Bilateria
cin	Mir-29	1	Ciona_intestinalis	Bilateria
cli	Mir-29	4	Columba_livia	Bilateria
cmi	Mir-29	5	Callorhinchus_milii	Bilateria
cpi	Mir-29	4	Chrysemys_picta_bellii	Bilateria
cpo	Mir-29	4	Cavia_porcellus	Bilateria
csc	Mir-29	1	Centruroides_sculpturatus	Bilateria
cte	Mir-29	2	Capitella_teleta	Bilateria
dan	Mir-29	3	Drosophila_ananassae	Bilateria
dma	Mir-29	2	Daphnia_magna	Bilateria
dme	Mir-29	3	Drosophila_melanogaster	Bilateria
dmo	Mir-29	3	Drosophila_mojavensis	Bilateria
dno	Mir-29	4	Dasypus_novemcinctus	Bilateria
dpu	Mir-29	2	Daphnia_pulex	Bilateria
dre	Mir-29	5	Danio_rerio	Bilateria
dsi	Mir-29	3	Drosophila_simulans	Bilateria
dya	Mir-29	3	Drosophila_yakuba	Bilateria
ebu	Mir-29	4	Eptatretus_burgeri	Bilateria
efe	Mir-29	4	Eisenia_fetida	Bilateria
esc	Mir-29	2	Euprymna_scolopes	Bilateria
ete	Mir-29	4	Echinops_telfairi	Bilateria
gga	Mir-29	4	Gallus_gallus	Bilateria
gja	Mir-29	4	Gekko_japonicus	Bilateria
gmo	Mir-29	7	Gadus_morhua	Bilateria
hme	Mir-29	2	Heliconius_melpomene	Bilateria
isc	Mir-29	1	Ixodes_scapularis	Bilateria
lan	Mir-29	4	Lingula_anatina	Bilateria
lch	Mir-29	5	Latimeria_chalumnae	Bilateria
lgi	Mir-29	1	Lottia_gigantea	Bilateria
loc	Mir-29	5	Lepisosteus_oculatus	Bilateria
lpo	Mir-29	2	Limulus_polyphemus	Bilateria
mal	Mir-29	7	Monopterus_albus	Bilateria
mdo	Mir-29	4	Monodelphis_domestica	Bilateria
mml	Mir-29	4	Macaca_mulatta	Bilateria
mmu	Mir-29	4	Mus_musculus	Bilateria
mun	Mir-29	4	Microcaecilia_unicolor	Bilateria
npo	Mir-29	2	Nautilus_pompilius	Bilateria
oan	Mir-29	4	Ornithorhynchus_anatinus	Bilateria
obi	Mir-29	2	Octopus_bimaculoides	Bilateria
ocu	Mir-29	4	Oryctolagus_cuniculus	Bilateria
ovu	Mir-29	2	Octopus_vulgaris	Bilateria
pbv	Mir-29	4	Python_bivittatus	Bilateria
pfl	Mir-29	2	Ptychodera_flava	Bilateria
pma	Mir-29	4	Petromyzon_marinus	Bilateria
pmi	Mir-29	2	Patiria_miniata	Bilateria
rno	Mir-29	6	Rattus_norvegicus	Bilateria
sha	Mir-29	4	Sarcophilus_harrisii	Bilateria
sko	Mir-29	2	Saccoglossus_kowalevskii	Bilateria
sme	Mir-29	1	Schmidtea_mediterranea	Bilateria
spt	Mir-29	4	Sphenodon_punctatus	Bilateria
spu	Mir-29	2	Strongylocentrotus_purpuratus	Bilateria
sto	Mir-29	4	Scyliorhinus_torazame	Bilateria
tca	Mir-29	3	Tribolium_castaneum	Bilateria
tgu	Mir-29	4	Taeniopygia_guttata	Bilateria
tni	Mir-29	7	Tetraodon_nigroviridis	Bilateria
xbo	Mir-29	2	Xenoturbella_bocki	Bilateria
xla	Mir-29	8	Xenopus_laevis	Bilateria
xtr	Mir-29	4	Xenopus_tropicalis	Bilateria
aae	Mir-2	8	Aedes_aegypti	Protostomia
asu	Mir-2	11	Ascaris_suum	Protostomia
bge	Mir-2	6	Blattella_germanica	Protostomia
cbr	Mir-2	3	Caenorhabditis_briggsae	Protostomia
cel	Mir-2	4	Caenorhabditis_elegans	Protostomia
cgi	Mir-2	9	Crassostrea_gigas	Protostomia
csc	Mir-2	7	Centruroides_sculpturatus	Protostomia
cte	Mir-2	8	Capitella_teleta	Protostomia
dan	Mir-2	15	Drosophila_ananassae	Protostomia
dma	Mir-2	6	Daphnia_magna	Protostomia
dme	Mir-2	15	Drosophila_melanogaster	Protostomia
dmo	Mir-2	14	Drosophila_mojavensis	Protostomia
dpu	Mir-2	6	Daphnia_pulex	Protostomia
dsi	Mir-2	15	Drosophila_simulans	Protostomia
dya	Mir-2	15	Drosophila_yakuba	Protostomia
efe	Mir-2	7	Eisenia_fetida	Protostomia
esc	Mir-2	8	Euprymna_scolopes	Protostomia
hme	Mir-2	7	Heliconius_melpomene	Protostomia
isc	Mir-2	3	Ixodes_scapularis	Protostomia
lan	Mir-2	11	Lingula_anatina	Protostomia
lgi	Mir-2	6	Lottia_gigantea	Protostomia
lpo	Mir-2	23	Limulus_polyphemus	Protostomia
npo	Mir-2	6	Nautilus_pompilius	Protostomia
obi	Mir-2	9	Octopus_bimaculoides	Protostomia
ovu	Mir-2	9	Octopus_vulgaris	Protostomia
sme	Mir-2	9	Schmidtea_mediterranea	Protostomia
tca	Mir-2	10	Tribolium_castaneum	Protostomia
bta	Mir-3059	1	Bos_taurus	Eutheria
cfa	Mir-3059	1	Canis_familiaris	Eutheria
cpo	Mir-3059	1	Cavia_porcellus	Eutheria
dno	Mir-3059	1	Dasypus_novemcinctus	Eutheria
ete	Mir-3059	1	Echinops_telfairi	Eutheria
mml	Mir-3059	1	Macaca_mulatta	Eutheria
mmu	Mir-3059	1	Mus_musculus	Eutheria
ocu	Mir-3059	1	Oryctolagus_cuniculus	Eutheria
rno	Mir-3059	1	Rattus_norvegicus	Eutheria
aae	Mir-305	1	Aedes_aegypti	Ecdysozoa
asu	Mir-305	1	Ascaris_suum	Ecdysozoa
bge	Mir-305	1	Blattella_germanica	Ecdysozoa
cbr	Mir-305	3	Caenorhabditis_briggsae	Ecdysozoa
cel	Mir-305	2	Caenorhabditis_elegans	Ecdysozoa
csc	Mir-305	1	Centruroides_sculpturatus	Ecdysozoa
dan	Mir-305	1	Drosophila_ananassae	Ecdysozoa
dma	Mir-305	1	Daphnia_magna	Ecdysozoa
dme	Mir-305	1	Drosophila_melanogaster	Ecdysozoa
dmo	Mir-305	1	Drosophila_mojavensis	Ecdysozoa
dpu	Mir-305	1	Daphnia_pulex	Ecdysozoa
dsi	Mir-305	1	Drosophila_simulans	Ecdysozoa
dya	Mir-305	1	Drosophila_yakuba	Ecdysozoa
hme	Mir-305	1	Heliconius_melpomene	Ecdysozoa
isc	Mir-305	1	Ixodes_scapularis	Ecdysozoa
lpo	Mir-305	5	Limulus_polyphemus	Ecdysozoa
tca	Mir-305	1	Tribolium_castaneum	Ecdysozoa
mmu	Mir-3068	1	Mus_musculus	Muridae
rno	Mir-3068	1	Rattus_norvegicus	Muridae
mmu	Mir-3072	1	Mus_musculus	Muridae
rno	Mir-3072	1	Rattus_norvegicus	Muridae
mmu	Mir-3075	1	Mus_musculus	Muridae
rno	Mir-3075	1	Rattus_norvegicus	Muridae
bta	Mir-3085	1	Bos_taurus	Eutheria
cfa	Mir-3085	1	Canis_familiaris	Eutheria
cpo	Mir-3085	1	Cavia_porcellus	Eutheria
dno	Mir-3085	1	Dasypus_novemcinctus	Eutheria
ete	Mir-3085	1	Echinops_telfairi	Eutheria
mml	Mir-3085	1	Macaca_mulatta	Eutheria
mmu	Mir-3085	1	Mus_musculus	Eutheria
ocu	Mir-3085	1	Oryctolagus_cuniculus	Eutheria
rno	Mir-3085	1	Rattus_norvegicus	Eutheria
mmu	Mir-3099	1	Mus_musculus	Muridae
rno	Mir-3099	1	Rattus_norvegicus	Muridae
aca	Mir-30	6	Anolis_carolinensis	Vertebrata
ami	Mir-30	6	Alligator_mississippiensis	Vertebrata
bta	Mir-30	6	Bos_taurus	Vertebrata
cfa	Mir-30	6	Canis_familiaris	Vertebrata
cli	Mir-30	5	Columba_livia	Vertebrata
cmi	Mir-30	7	Callorhinchus_milii	Vertebrata
cpi	Mir-30	6	Chrysemys_picta_bellii	Vertebrata
cpo	Mir-30	6	Cavia_porcellus	Vertebrata
dno	Mir-30	6	Dasypus_novemcinctus	Vertebrata
dre	Mir-30	7	Danio_rerio	Vertebrata
ebu	Mir-30	6	Eptatretus_burgeri	Vertebrata
ete	Mir-30	6	Echinops_telfairi	Vertebrata
gga	Mir-30	6	Gallus_gallus	Vertebrata
gja	Mir-30	6	Gekko_japonicus	Vertebrata
gmo	Mir-30	6	Gadus_morhua	Vertebrata
lch	Mir-30	6	Latimeria_chalumnae	Vertebrata
loc	Mir-30	6	Lepisosteus_oculatus	Vertebrata
mal	Mir-30	6	Monopterus_albus	Vertebrata
mdo	Mir-30	6	Monodelphis_domestica	Vertebrata
mml	Mir-30	6	Macaca_mulatta	Vertebrata
mmu	Mir-30	6	Mus_musculus	Vertebrata
mun	Mir-30	6	Microcaecilia_unicolor	Vertebrata
oan	Mir-30	6	Ornithorhynchus_anatinus	Vertebrata
ocu	Mir-30	6	Oryctolagus_cuniculus	Vertebrata
pbv	Mir-30	6	Python_bivittatus	Vertebrata
pma	Mir-30	8	Petromyzon_marinus	Vertebrata
rno	Mir-30	6	Rattus_norvegicus	Vertebrata
sha	Mir-30	6	Sarcophilus_harrisii	Vertebrata
spt	Mir-30	6	Sphenodon_punctatus	Vertebrata
sto	Mir-30	6	Scyliorhinus_torazame	Vertebrata
tgu	Mir-30	6	Taeniopygia_guttata	Vertebrata
tni	Mir-30	6	Tetraodon_nigroviridis	Vertebrata
xla	Mir-30	12	Xenopus_laevis	Vertebrata
xtr	Mir-30	6	Xenopus_tropicalis	Vertebrata
mmu	Mir-3112	1	Mus_musculus	Muridae
rno	Mir-3112	1	Rattus_norvegicus	Muridae
mml	Mir-3140	1	Macaca_mulatta	Catarrhini
mml	Mir-3145	1	Macaca_mulatta	Catarrhini
mml	Mir-3146	1	Macaca_mulatta	Catarrhini
aae	Mir-315	1	Aedes_aegypti	Bilateria
bge	Mir-315	1	Blattella_germanica	Bilateria
bpl	Mir-315	1	Brachionus_plicatilis	Bilateria
cbr	Mir-315	1	Caenorhabditis_briggsae	Bilateria
cel	Mir-315	1	Caenorhabditis_elegans	Bilateria
cgi	Mir-315	1	Crassostrea_gigas	Bilateria
csc	Mir-315	1	Centruroides_sculpturatus	Bilateria
cte	Mir-315	1	Capitella_teleta	Bilateria
dan	Mir-315	1	Drosophila_ananassae	Bilateria
dma	Mir-315	1	Daphnia_magna	Bilateria
dme	Mir-315	1	Drosophila_melanogaster	Bilateria
dmo	Mir-315	1	Drosophila_mojavensis	Bilateria
dpu	Mir-315	1	Daphnia_pulex	Bilateria
dsi	Mir-315	1	Drosophila_simulans	Bilateria
dya	Mir-315	1	Drosophila_yakuba	Bilateria
efe	Mir-315	1	Eisenia_fetida	Bilateria
